"Markettype","Trdmnt","Cmretwdtl","Cmnstkcal","Cmmvttl"
"20","2024-07","-0.004577","2837","26907913071.16"
"5","2024-07","-0.000149","3179","58181908400.85"
"15","2024-07","-0.000081","3262","58319984432.43"
"21","2024-07","-0.000545","4527","67670625384.72"
"31","2024-07","-0.000485","4610","67808701416.30"
"33","2024-07","0.002372","2263","45607915110.82"
"37","2024-07","0.000214","3752","63027111198.11"
"47","2024-07","0.000276","3835","63165187229.69"
"53","2024-07","-0.000202","5100","72515828181.98"
"63","2024-07","-0.000147","5183","72653904213.56"
"69","2024-07","0.000051","3428","58502132746.36"
"79","2024-07","0.000119","3511","58640208777.94"
"85","2024-07","-0.000370","4776","67990849730.23"
"95","2024-07","-0.000310","4859","68128925761.81"
"101","2024-07","0.000398","4001","63347335543.62"
"111","2024-07","0.000461","4084","63485411575.20"
"117","2024-07","-0.000040","5349","72836052527.49"
"127","2024-07","0.000014","5432","72974128559.07"
"10","2024-08","-0.007211","83","136554038.42"
"20","2024-08","-0.041415","2831","25790430768.95"
"5","2024-08","-0.029908","3172","56344107393.66"
"15","2024-08","-0.029854","3255","56480661432.08"
"21","2024-08","-0.032862","4521","65377767543.07"
"31","2024-08","-0.032810","4604","65514321581.49"
"33","2024-08","-0.031363","2264","44113611753.55"
"37","2024-08","-0.032702","3746","60870382373.09"
"47","2024-08","-0.032646","3829","61006936411.51"
"53","2024-08","-0.035093","5095","69904042522.50"
"63","2024-08","-0.035040","5178","70040596560.92"
"69","2024-08","-0.030182","3423","56640821055.51"
"79","2024-08","-0.030127","3506","56777375093.93"
"85","2024-08","-0.033084","4772","65674481204.92"
"95","2024-08","-0.033032","4855","65811035243.34"
"101","2024-08","-0.032941","3997","61167096034.94"
"111","2024-08","-0.032885","4080","61303650073.36"
"117","2024-08","-0.035290","5346","70200756184.35"
"127","2024-08","-0.035237","5429","70337310222.77"
"10","2024-09","0.144358","81","153917891.25"
"20","2024-09","0.248225","2833","32267777764.51"
"5","2024-09","0.179573","3169","66344812791.64"
"15","2024-09","0.179488","3250","66498730682.89"
"21","2024-09","0.198811","4522","78351811503.31"
"31","2024-09","0.198697","4603","78505729394.56"
"69","2024-09","0.180423","3422","66747057165.95"
"79","2024-09","0.180336","3503","66900975057.20"
"85","2024-09","0.199457","4775","78754055877.62"
"95","2024-09","0.199342","4856","78907973768.87"
"33","2024-09","0.175859","2265","51802502628.56"
"37","2024-09","0.185306","3745","72063281681.40"
"47","2024-09","0.185214","3826","72217199572.65"
"53","2024-09","0.202557","5098","84070280393.07"
"63","2024-09","0.202443","5179","84224198284.32"
"101","2024-09","0.186065","3998","72465526055.71"
"111","2024-09","0.185972","4079","72619443946.96"
"117","2024-09","0.203145","5351","84472524767.38"
"127","2024-09","0.203031","5432","84626442658.63"
"10","2024-10","0.050414","81","161287420.51"
"5","2024-10","-0.012093","3170","65506045264.79"
"15","2024-10","-0.011949","3251","65667332685.30"
"20","2024-10","0.031707","2840","33348161102.65"
"21","2024-10","-0.002758","4529","78161983017.87"
"31","2024-10","-0.002654","4610","78323270438.38"
"69","2024-10","-0.009141","3426","66110893173.14"
"79","2024-10","-0.009004","3507","66272180593.65"
"85","2024-10","-0.000303","4785","78766830926.22"
"95","2024-10","-0.000204","4866","78928118346.73"
"33","2024-10","-0.015490","2266","50998446156.54"
"37","2024-10","-0.005072","3747","71690669506.11"
"47","2024-10","-0.004954","3828","71851956926.62"
"53","2024-10","0.002624","5106","84346607259.19"
"63","2024-10","0.002712","5187","84507894679.70"
"101","2024-10","-0.002391","4003","72295517414.46"
"111","2024-10","-0.002280","4084","72456804834.97"
"117","2024-10","0.004887","5362","84951455167.54"
"127","2024-10","0.004970","5443","85112742588.05"
"10","2024-11","-0.006783","82","161532530.86"
"5","2024-11","0.008954","3173","66094642988.73"
"15","2024-11","0.008915","3255","66256175519.59"
"20","2024-11","0.012759","2842","33792827477.17"
"21","2024-11","0.011461","4534","79082398129.09"
"31","2024-11","0.011424","4616","79243930659.95"
"69","2024-11","0.009896","3432","66781169721.53"
"79","2024-11","0.009856","3514","66942702252.39"
"85","2024-11","0.012233","4793","79768924861.89"
"95","2024-11","0.012194","4875","79930457392.75"
"33","2024-11","0.015225","2271","51814554554.88"
"37","2024-11","0.012451","3752","72619626891.69"
"47","2024-11","0.012408","3834","72781159422.55"
"53","2024-11","0.014250","5113","85607382032.05"
"63","2024-11","0.014210","5195","85768914562.91"
"101","2024-11","0.013284","4011","73306153624.49"
"111","2024-11","0.013239","4093","73467686155.35"
"117","2024-11","0.014946","5372","86293908764.85"
"127","2024-11","0.014904","5454","86455441295.71"
"10","2024-12","-0.027046","82","157212043.95"
"5","2024-12","0.003834","3172","66492784245.13"
"15","2024-12","0.003759","3254","66649996289.08"
"20","2024-12","-0.029493","2845","32964744619.13"
"21","2024-12","-0.004022","4537","78939760932.64"
"31","2024-12","-0.004069","4619","79096972976.59"
"69","2024-12","0.001471","3434","67031462590.02"
"79","2024-12","0.001402","3516","67188674633.97"
"85","2024-12","-0.005933","4799","79478439277.53"
"95","2024-12","-0.005976","4881","79635651321.48"
"33","2024-12","0.008194","2273","52286914116.53"
"37","2024-12","-0.000006","3753","72804682048.15"
"47","2024-12","-0.000066","3835","72961894092.10"
"53","2024-12","-0.006682","5118","85251658735.66"
"63","2024-12","-0.006720","5200","85408870779.61"
"101","2024-12","-0.002123","4015","73343360393.04"
"111","2024-12","-0.002178","4097","73500572436.99"
"117","2024-12","-0.008427","5380","85790337080.55"
"127","2024-12","-0.008462","5462","85947549124.50"
"10","2025-01","-0.007446","82","155359924.56"
"5","2025-01","-0.027389","3177","64593048793.42"
"15","2025-01","-0.027342","3259","64748408717.98"
"33","2025-01","-0.027032","2278","50853343041.34"
"37","2025-01","-0.026350","3762","70879189335.28"
"47","2025-01","-0.026310","3844","71034549259.84"
"20","2025-01","-0.023833","2853","32360753758.58"
"21","2025-01","-0.026625","4546","76927956258.06"
"31","2025-01","-0.026587","4628","77083316182.62"
"53","2025-01","-0.025795","5131","83214096799.92"
"63","2025-01","-0.025761","5213","83369456724.48"
"69","2025-01","-0.027134","3440","65139380967.72"
"79","2025-01","-0.027088","3522","65294740892.28"
"85","2025-01","-0.026415","4809","77474288432.36"
"95","2025-01","-0.026378","4891","77629648356.92"
"101","2025-01","-0.026125","4025","71425521509.58"
"111","2025-01","-0.026085","4107","71580881434.14"
"117","2025-01","-0.025606","5394","83760428974.22"
"127","2025-01","-0.025573","5476","83915788898.78"
"10","2025-02","-0.018830","82","152614045.41"
"5","2025-02","0.021087","3175","65967581953.38"
"15","2025-02","0.020991","3257","66120195998.79"
"33","2025-02","0.021943","2277","51982871309.31"
"37","2025-02","0.029738","3760","72999525888.79"
"47","2025-02","0.029632","3842","73152139934.20"
"20","2025-02","0.060667","2853","34486959649.23"
"21","2025-02","0.030331","4545","79437887023.13"
"31","2025-02","0.030232","4627","79590501068.54"
"53","2025-02","0.037001","5130","86469830958.54"
"63","2025-02","0.036897","5212","86622445003.95"
"69","2025-02","0.023056","3439","66656696970.36"
"79","2025-02","0.022956","3521","66809311015.77"
"85","2025-02","0.031920","4809","80127002040.11"
"95","2025-02","0.031819","4891","80279616085.52"
"101","2025-02","0.031467","4024","73688640905.77"
"111","2025-02","0.031358","4106","73841254951.18"
"117","2025-02","0.038428","5394","87158945975.52"
"127","2025-02","0.038322","5476","87311560020.93"
"10","2025-03","0.047577","82","159930596.20"
"33","2025-03","0.004360","2278","52282639685.64"
"5","2025-03","0.006764","3177","66495447223.56"
"15","2025-03","0.006859","3259","66655377819.76"
"37","2025-03","0.002726","3763","73290808683.36"
"47","2025-03","0.002820","3845","73450739279.56"
"20","2025-03","-0.009946","2862","34043092538.84"
"21","2025-03","0.001666","4554","79530370764.68"
"31","2025-03","0.001754","4636","79690301360.88"
"53","2025-03","-0.001333","5140","86325732224.48"
"63","2025-03","-0.001247","5222","86485662820.68"
"69","2025-03","0.006707","3442","67196563384.27"
"79","2025-03","0.006801","3524","67356493980.47"
"85","2025-03","0.001663","4819","80231486925.39"
"95","2025-03","0.001750","4901","80391417521.59"
"101","2025-03","0.002712","4028","73991924844.07"
"111","2025-03","0.002805","4110","74151855440.27"
"117","2025-03","-0.001312","5405","87026848385.19"
"127","2025-03","-0.001227","5487","87186778981.39"
"10","2025-04","-0.059209","82","151071172.38"
"33","2025-04","-0.016222","2281","51451484509.60"
"5","2025-04","-0.023043","3181","64974044999.85"
"15","2025-04","-0.023130","3263","65125116172.23"
"37","2025-04","-0.022128","3767","71691899749.71"
"47","2025-04","-0.022209","3849","71842970922.09"
"20","2025-04","-0.044648","2865","32546497169.44"
"21","2025-04","-0.028652","4560","77280126929.18"
"31","2025-04","-0.028713","4642","77431198101.56"
"53","2025-04","-0.027433","5146","83997981679.04"
"63","2025-04","-0.027492","5228","84149052851.42"
"69","2025-04","-0.022264","3446","65711768633.59"
"79","2025-04","-0.022351","3528","65862839805.97"
"85","2025-04","-0.027950","4825","78017850562.92"
"95","2025-04","-0.028012","4907","78168921735.30"
"101","2025-04","-0.021429","4032","72429623383.45"
"111","2025-04","-0.021510","4114","72580694555.83"
"117","2025-04","-0.026796","5411","84735705312.78"
"127","2025-04","-0.026855","5493","84886776485.16"
"10","2025-05","0.011913","82","151853500.63"
"5","2025-05","0.026746","3170","66561023077.40"
"15","2025-05","0.026711","3252","66712876578.03"
"33","2025-05","0.022276","2275","52521352774.87"
"37","2025-05","0.023101","3757","73199525094.40"
"47","2025-05","0.023077","3839","73351378595.03"
"20","2025-05","0.029447","2860","33406134738.45"
"21","2025-05","0.028290","4548","79288985496.32"
"31","2025-05","0.028258","4630","79440838996.95"
"53","2025-05","0.025056","5135","85927487513.32"
"63","2025-05","0.025032","5217","86079341013.95"
"69","2025-05","0.027154","3436","67356687312.93"
"79","2025-05","0.027119","3518","67508540813.56"
"85","2025-05","0.028619","4814","80084649731.85"
"95","2025-05","0.028586","4896","80236503232.48"
"101","2025-05","0.023508","4023","73995189329.93"
"111","2025-05","0.023483","4105","74147042830.56"
"117","2025-05","0.025386","5401","86723151748.85"
"127","2025-05","0.025362","5483","86875005249.48"
"10","2025-06","0.036163","82","151122187.94"
"5","2025-06","0.033324","3181","68752608765.30"
"15","2025-06","0.033330","3263","68903730953.24"
"33","2025-06","0.036655","2283","54585970180.96"
"37","2025-06","0.035538","3769","75825240996.20"
"47","2025-06","0.035540","3851","75976363184.14"
"20","2025-06","0.052148","2866","35027076096.50"
"21","2025-06","0.041417","4561","82540414046.56"
"31","2025-06","0.041407","4643","82691536234.50"
"53","2025-06","0.042679","5149","89613046277.46"
"63","2025-06","0.042667","5231","89764168465.40"
"69","2025-06","0.033629","3449","69601482251.18"
"79","2025-06","0.033634","3531","69752604439.12"
"85","2025-06","0.041593","4829","83389287532.44"
"95","2025-06","0.041583","4911","83540409720.38"
"101","2025-06","0.035792","4037","76674114482.08"
"111","2025-06","0.035793","4119","76825236670.02"
"117","2025-06","0.042829","5417","90461919763.34"
"127","2025-06","0.042818","5499","90613041951.28"
"5","2025-07","0.041299","3183","71522605704.12"
"10","2025-07","0.039240","81","155230120.62"
"15","2025-07","0.041294","3264","71677835824.74"
"20","2025-07","0.048264","2872","36724343762.87"
"21","2025-07","0.043441","4567","86087836156.06"
"31","2025-07","0.043433","4648","86243066276.68"
"33","2025-07","0.045185","2284","57070876090.14"
"37","2025-07","0.044982","3772","79229989401.07"
"47","2025-07","0.044970","3853","79385219521.69"
"53","2025-07","0.046388","5156","93795219853.01"
"63","2025-07","0.046376","5237","93950449973.63"
"69","2025-07","0.040573","3452","72361060761.08"
"79","2025-07","0.040570","3533","72516290881.70"
"85","2025-07","0.042813","4836","86926291213.02"
"95","2025-07","0.042807","4917","87081521333.64"
"101","2025-07","0.044282","4041","80068444458.03"
"111","2025-07","0.044273","4122","80223674578.65"
"117","2025-07","0.045782","5425","94633674909.97"
"127","2025-07","0.045771","5506","94788905030.59"
"10","2025-08","0.014574","80","156423339.92"
"20","2025-08","0.123485","2869","41252267484.52"
"5","2025-08","0.073794","3179","76750790832.60"
"15","2025-08","0.073665","3259","76907214172.52"
"21","2025-08","0.088303","4563","93664869291.91"
"31","2025-08","0.088171","4643","93821292631.83"
"33","2025-08","0.082285","2283","61755367276.48"
"37","2025-08","0.087177","3768","86093556301.69"
"47","2025-08","0.087035","3848","86249979641.61"
"53","2025-08","0.098416","5152","103007634761.00"
"63","2025-08","0.098277","5232","103164058100.92"
"69","2025-08","0.073653","3453","77658789803.80"
"79","2025-08","0.073527","3533","77815213143.72"
"85","2025-08","0.088046","4837","94572868263.11"
"95","2025-08","0.087915","4917","94729291603.03"
"101","2025-08","0.086910","4042","87001555272.89"
"111","2025-08","0.086770","4122","87157978612.81"
"117","2025-08","0.098090","5426","103915633732.20"
"127","2025-08","0.097954","5506","104072057072.12"
"10","2025-09","0.005860","80","157317352.75"
"20","2025-09","0.031010","2875","42645579734.07"
"5","2025-09","0.005050","3180","77093096265.63"
"15","2025-09","0.005051","3260","77250413618.38"
"21","2025-09","0.012022","4570","94847641584.85"
"31","2025-09","0.012012","4650","95004958937.60"
"33","2025-09","0.008545","2284","62237220891.38"
"37","2025-09","0.012423","3769","87128255306.23"
"47","2025-09","0.012411","3849","87285572658.98"
"53","2025-09","0.017551","5159","104882800625.45"
"63","2025-09","0.017533","5239","105040117978.20"
"69","2025-09","0.004317","3457","77961967132.48"
"79","2025-09","0.004320","3537","78119284485.23"
"85","2025-09","0.011354","4847","95716512451.70"
"95","2025-09","0.011345","4927","95873829804.45"
"101","2025-09","0.011692","4046","87997126173.08"
"111","2025-09","0.011682","4126","88154443525.83"
"117","2025-09","0.016894","5436","105751671492.30"
"127","2025-09","0.016877","5516","105908988845.05"
"10","2025-10","-0.019774","80","153863924.96"
"5","2025-10","0.020933","3182","78788349708.46"
"15","2025-10","0.020850","3262","78942213633.42"
"33","2025-10","0.019198","2289","63679334976.51"
"37","2025-10","0.013872","3774","88611835984.25"
"47","2025-10","0.013812","3854","88765699909.21"
"69","2025-10","0.021240","3461","79708703994.47"
"79","2025-10","0.021158","3541","79862567919.43"
"101","2025-10","0.014214","4053","89532190270.26"
"111","2025-10","0.014154","4133","89686054195.22"
"20","2025-10","-0.003841","2875","42516319283.00"
"21","2025-10","0.015141","4572","96372167983.72"
"31","2025-10","0.015083","4652","96526031908.68"
"53","2025-10","0.009830","5164","106195654259.51"
"63","2025-10","0.009785","5244","106349518184.47"
"85","2025-10","0.015444","4851","97292522269.73"
"95","2025-10","0.015386","4931","97446386194.69"
"117","2025-10","0.010148","5443","107116008545.52"
"127","2025-10","0.010103","5523","107269872470.48"
"10","2025-11","-0.016174","80","151044085.98"
"5","2025-11","-0.013307","3186","77801735134.16"
